EM1 EM2 EM3 cv
1.869348258707633903e+01 2.100756019480540360e+01 6.029895721811824671e+01 5.078456138069238623e-02
2.025084516319972749e+01 1.788262643934457330e+01 6.186652839745569565e+01 5.089668022947682613e-02
1.939415283867528927e+01 2.021338413721428040e+01 6.039246302411042677e+01 5.061968139792847460e-02
1.719653226741781538e+01 2.023907460396515390e+01 6.256439312861703428e+01 5.459367431398101655e-02
2.044109962402793457e+01 2.144424870918435388e+01 5.811465166678772221e+01 4.721172266305979914e-02
1.921260282787809714e+01 2.118780844301061705e+01 5.959958872911128225e+01 4.880878762363015377e-02
2.049238577590427468e+01 1.931780870803522987e+01 6.018980551606049545e+01 4.910869426308615143e-02
1.970442032689247114e+01 2.103139609556182421e+01 5.926418357754570820e+01 4.910070466737938288e-02
1.715097781618755945e+01 2.182338946502392929e+01 6.102563271878850770e+01 5.357237360650358993e-02
1.945492333897054138e+01 2.351777260425904359e+01 5.702730405677041858e+01 5.076975087901330203e-02
1.826516908327810285e+01 2.337967744920290158e+01 5.835515346751898846e+01 5.292502303602242969e-02
1.912298780798180431e+01 2.146046548977910007e+01 5.941654670223909562e+01 5.198571385234972142e-02
1.871278859329660449e+01 2.302408146779784559e+01 5.826312993890555703e+01 5.279016153975712305e-02
1.638009064913542900e+01 2.400061626261803482e+01 5.961929308824653617e+01 5.719741741178697991e-02
1.915298807511521417e+01 2.263597714102960623e+01 5.821103478385517604e+01 4.916225561366258795e-02
1.811450698801566972e+01 2.239578239316049846e+01 5.948971061882382116e+01 5.130245576943757990e-02
1.891113061513311067e+01 2.063975799806856415e+01 6.044911138679832874e+01 5.007877074191353917e-02
1.850667460849987833e+01 2.202168405236858817e+01 5.947164133913152995e+01 5.090388017266094661e-02
1.571678348849641615e+01 2.308031114480960966e+01 6.120290536669398307e+01 5.493289064939797101e-02
1.888804721415458232e+01 2.152581680735118397e+01 5.958613597849423371e+01 4.898927536664836324e-02
1.774646627948123978e+01 2.133653544170481808e+01 6.091699827881394924e+01 5.097176307086756508e-02
1.850904059822682513e+01 1.970002834906287248e+01 6.179093105271029174e+01 5.053123837061870849e-02
1.821646830714221466e+01 2.101562174041156084e+01 6.076790995244621740e+01 5.087694219978378118e-02
1.582033277321020925e+01 2.204689435827183530e+01 6.213277286851794656e+01 5.469581355958974545e-02
1.887480823417133635e+01 2.325876072336102141e+01 5.786643104246763869e+01 4.731895716440204930e-02
1.784148991508314097e+01 2.310060855012902792e+01 5.905790153478783111e+01 4.904682010055394503e-02
1.876700280403934684e+01 2.124818859482168065e+01 5.998480860113897251e+01 4.877446322091507497e-02
1.833090335581546881e+01 2.273752500647496788e+01 5.893157163770955265e+01 4.941451923812576613e-02
1.594939256752959444e+01 2.362493353552002162e+01 6.042567389695038571e+01 5.372268737087155382e-02
2.043942216959623792e+01 2.100841705931398451e+01 5.855216077108977402e+01 5.285818741454469810e-02
1.954129517815658446e+01 2.073256078632643451e+01 5.972614403551698103e+01 5.507287547554431256e-02
2.052698424815070055e+01 1.900179960773950683e+01 6.047121614410978907e+01 5.438867809525771424e-02
2.001859400875418871e+01 2.044183966040416678e+01 5.953956633084164451e+01 5.491913140405751265e-02
1.761517257142427084e+01 2.126307232344093734e+01 6.112175510513478827e+01 5.915468880911473049e-02
2.030738032613642474e+01 2.019331719598061170e+01 5.949930247788296356e+01 5.135184772697796302e-02
1.902726787122266217e+01 1.999783366859350409e+01 6.097489846018383020e+01 5.354475850704670803e-02
2.016357532521751139e+01 1.821102522618490127e+01 6.162539944859759089e+01 5.261297837091803709e-02
1.970273648755292584e+01 1.962337205017233543e+01 6.067389146227473162e+01 5.314128814190838962e-02
1.729749541150531300e+01 2.061829096697942632e+01 6.208421362151526068e+01 5.698332971829068311e-02
2.005143256399833618e+01 1.916734392665850351e+01 6.078122350934314966e+01 5.159052408931830147e-02
1.892589299939984571e+01 1.898672861366281595e+01 6.208737838693733835e+01 5.362630901237997599e-02
1.991755440996203319e+01 1.734706583502165600e+01 6.273537975501631792e+01 5.344715686791349368e-02
1.937511732307370949e+01 1.871782714899813271e+01 6.190705552792815780e+01 5.351419705732018972e-02
1.713664623711148849e+01 1.941369473777900367e+01 6.344965902510951139e+01 5.713506983188673671e-02
2.020906257296130804e+01 2.068511707988085035e+01 5.910582034715784516e+01 4.973070519041816046e-02
1.901962860575478587e+01 2.047969505349955810e+01 6.050067634074565603e+01 5.153283159753677123e-02
2.012840552569577213e+01 1.882737710116164465e+01 6.104421737314257967e+01 5.149513021103810373e-02
1.954127627119585497e+01 2.015798463124479412e+01 6.030073909755935802e+01 5.185633335899814123e-02
1.717007739667167954e+01 2.093931874009459193e+01 6.189060386323372853e+01 5.596695270291492108e-02
2.044767446600038596e+01 2.200807421223530724e+01 5.754425132176430679e+01 5.208742663569364967e-02
1.925698681536020729e+01 2.182011870329219150e+01 5.892289448134759766e+01 5.415848339409663759e-02
2.027997766249074374e+01 1.994513517448924489e+01 5.977488716302001137e+01 5.354014985193612103e-02
1.980766357967417690e+01 2.141470854788678579e+01 5.877762787243904086e+01 5.420061248607685456e-02
1.735747385091786299e+01 2.235879471063504553e+01 6.028373143844708437e+01 5.829706621510286763e-02
2.006715157034520303e+01 2.114741466949867643e+01 5.878543376015610988e+01 5.045090234624676623e-02
1.890459957868307939e+01 2.116532412833814192e+01 5.993007629297878225e+01 5.250059080127564975e-02
1.976310118478334843e+01 1.916684163995037693e+01 6.107005717526627819e+01 5.163425787065523825e-02
1.949822457011542554e+01 2.054670210533868158e+01 5.995507332454588578e+01 5.230001284248041171e-02
1.694875430239009617e+01 2.144858278358697845e+01 6.160266291402292893e+01 5.600232257906882782e-02
1.978826393579450738e+01 2.015237416491084232e+01 6.005936189929465030e+01 5.062113817841209368e-02
1.866722048496871267e+01 1.995325679558954590e+01 6.137952271944174498e+01 5.251629511889518986e-02
1.919989207761069494e+01 1.835466012545040115e+01 6.244544779693890035e+01 5.241116327463591490e-02
1.917265338402338770e+01 1.961849908933601583e+01 6.120884752664058936e+01 5.260501616700238164e-02
1.685509073393030377e+01 2.043565480599231066e+01 6.270925446007739623e+01 5.609266331694138380e-02
1.994544305348162894e+01 2.168005897646046876e+01 5.837449797005790941e+01 4.885386869230957940e-02
1.865213121743347457e+01 2.155179658511846341e+01 5.979607219744806201e+01 5.049905389247909965e-02
1.989093899767845741e+01 1.970128534112273755e+01 6.040777566119880504e+01 5.054839248796848261e-02
1.937115788953655837e+01 2.112993248232092469e+01 5.949890962814250628e+01 5.104560570531792296e-02
1.695569206266806717e+01 2.212101139191722865e+01 6.092329654541469353e+01 5.501455003478065986e-02
1.969851547963674676e+01 2.234046679000682545e+01 5.796101773035642424e+01 5.123879372908630991e-02
1.859649053050337741e+01 2.195277861536864705e+01 5.945073085412796843e+01 5.330530871785013614e-02
1.971491960740315363e+01 2.000268057587632597e+01 6.028239981672051329e+01 5.285776589334434394e-02
1.915814448175926543e+01 2.152309793749371281e+01 5.931875758074701110e+01 5.340076603568551239e-02
1.673513483512136091e+01 2.255454998941089784e+01 6.071031517546774126e+01 5.776726613974347141e-02
1.936668462297951976e+01 2.131576102616746482e+01 5.931755435085301542e+01 4.961831683716655395e-02
1.809392334460222074e+01 2.110348213637119130e+01 6.080259451902659151e+01 5.166783863574840596e-02
1.939050439807493476e+01 1.913586077617405223e+01 6.147363482575101301e+01 5.096116192955981589e-02
1.837126261144109307e+01 2.093819970028166111e+01 6.069053768827723871e+01 5.150948477713510054e-02
1.548392393032453640e+01 2.172667601921315139e+01 6.278940005046231931e+01 5.548632973480720210e-02
1.920474681913440662e+01 2.023705366497049951e+01 6.055819951589509742e+01 4.972725182435992763e-02
1.811475525941383680e+01 2.000602778109026048e+01 6.187921695949590628e+01 5.162044606143750825e-02
1.915172120126983657e+01 1.837402031027996330e+01 6.247425848845020369e+01 5.167803769720490797e-02
1.860838127886433924e+01 1.967078305522401394e+01 6.172083566591164328e+01 5.175834179768599302e-02
1.634171758100304928e+01 2.038160775401819791e+01 6.327667466497875637e+01 5.551647509966372435e-02
1.932748289090482174e+01 2.183456668633735376e+01 5.883795042275782095e+01 4.795512774329629274e-02
1.792777325481034723e+01 2.201333932870873156e+01 6.005888741648092122e+01 4.959590730943119752e-02
1.937839040300880811e+01 1.967209303342114879e+01 6.094951656357005021e+01 4.983339118519140853e-02
1.874725186926465170e+01 2.119271403609717197e+01 6.006003409463816922e+01 5.020148511352784393e-02
1.627496066532929930e+01 2.206282041231781577e+01 6.166221892235289204e+01 5.445937429781466665e-02
1.991361296852106477e+01 2.195529798766269991e+01 5.813108904381623177e+01 5.083277230311201988e-02
1.869481603530158509e+01 2.183238180569664522e+01 5.947280215900177325e+01 5.283824189003876598e-02
1.978634180808744603e+01 1.992831091844481506e+01 6.028534727346773536e+01 5.242535785262036896e-02
1.916014264849451720e+01 2.155236575786349462e+01 5.928749159364199528e+01 5.261480307822565677e-02
1.672721324448239955e+01 2.245249795427164230e+01 6.082028880124595815e+01 5.706222714465004203e-02
1.952344333686640354e+01 2.115582208024315136e+01 5.932073458289043799e+01 4.919076319857437762e-02
1.842427260688390334e+01 2.112711489090641592e+01 6.044861250220968429e+01 5.118423775322401836e-02
1.949500078164437511e+01 1.910275402529942568e+01 6.140224519305618855e+01 5.050967815861357596e-02
1.850867838234480445e+01 2.076488120463246645e+01 6.072644041302272200e+01 5.069671761785874559e-02
1.579239916146877576e+01 2.291061488817362601e+01 6.129698595035759467e+01 5.475366838906191996e-02
1.934023424093011556e+01 2.009915254687053121e+01 6.056061321219934968e+01 4.933542048230119687e-02
1.820527350317265203e+01 1.994137060391489769e+01 6.185335589291244673e+01 5.117003571489842084e-02
1.925025253515806867e+01 1.819083983534446247e+01 6.255890762949746886e+01 5.126541325920354331e-02
1.861505001626446898e+01 1.968423817951640586e+01 6.170071180421911095e+01 5.098984573045070579e-02
1.636882852274643341e+01 2.046324883822356711e+01 6.316792263902998883e+01 5.482746826740220875e-02
1.949259907820482240e+01 2.164180779724140180e+01 5.886559312455376869e+01 4.754801513823957160e-02
1.828413873000376810e+01 2.166940887140027883e+01 6.004645239859595307e+01 4.911773816913197338e-02
1.947838151538709539e+01 1.957896905837827362e+01 6.094264942623463810e+01 4.939566677630125718e-02
1.867667190432560531e+01 2.127873432074934357e+01 6.004459377492504757e+01 4.938960766590918400e-02
1.626186518133357239e+01 2.208476889719689140e+01 6.165336592146953620e+01 5.373522348416547717e-02
1.949510144334386652e+01 2.345630725700544517e+01 5.704859129965068831e+01 4.957739517543285207e-02
1.820388168281998276e+01 2.326691177832475432e+01 5.852920653885525581e+01 5.186924009108262457e-02
1.891929599109009885e+01 2.166011254584597623e+01 5.942059146306392137e+01 5.087950546708571581e-02
1.869965977612249830e+01 2.290584128017598431e+01 5.839449894370152094e+01 5.165217014010192731e-02
1.653965458036302749e+01 2.384278560650491841e+01 5.961755981313204700e+01 5.622414562664793114e-02
1.910062493529733985e+01 2.250297342044999027e+01 5.839640164425266278e+01 4.802855000844148681e-02
1.781378440437307376e+01 2.238764302475680168e+01 5.979857257087011391e+01 5.030988082334792583e-02
1.886129980229964431e+01 2.090425642352483138e+01 6.023444377417551721e+01 4.903433857593712808e-02
1.856057685919177302e+01 2.222123854552741662e+01 5.921818459528081746e+01 4.981912041099773036e-02
1.638699707237308090e+01 2.272914414712850828e+01 6.088385878049840727e+01 5.399549077288469390e-02
1.862933469553531651e+01 2.161243255369007699e+01 5.975823275077461716e+01 4.789926786489277777e-02
1.753953028928177815e+01 2.150288821469094103e+01 6.095758149602728082e+01 5.001134649575576102e-02
1.833714299029244188e+01 1.984780437633262196e+01 6.181505263337493972e+01 4.954688915706133290e-02
1.807569157704597274e+01 2.118785030480278309e+01 6.073645811815124773e+01 4.983892252211708646e-02
1.603705184485942326e+01 2.173846757503605431e+01 6.222448058010451888e+01 5.379268012581079478e-02
1.898440253755894602e+01 2.312297370258728790e+01 5.789262375985376963e+01 4.624082137525245551e-02
1.768405653067958738e+01 2.303142984528325954e+01 5.928451362403715308e+01 4.809598133758001548e-02
1.879892274611140834e+01 2.157055413517695897e+01 5.963052311871162203e+01 4.779571759980541512e-02
1.824435255899210162e+01 2.268940330056800647e+01 5.906624414043988480e+01 4.839113580786707364e-02
1.611219811883536224e+01 2.344313480023886598e+01 6.044466708092578244e+01 5.284627601827844579e-02
2.065689263151897137e+01 2.080747511631380320e+01 5.853563225216723964e+01 5.185561200618823280e-02
1.957744519129150618e+01 2.061800120180990348e+01 5.980455360689858679e+01 5.418467092325135459e-02
2.039081679544488068e+01 1.899695671949058351e+01 6.061222648506453226e+01 5.346693515423599913e-02
2.007972038996697961e+01 2.029005687603529395e+01 5.963022273399772644e+01 5.395533967087052379e-02
1.768168785365460494e+01 2.111624267900319296e+01 6.120206946734221276e+01 5.831715928442536556e-02
1.981483924127374863e+01 2.038753676171715057e+01 5.979762399700909725e+01 5.041877784757652081e-02
1.926128358232046267e+01 1.981964007551359330e+01 6.091907634216594403e+01 5.272465047313263514e-02
2.016257578924975391e+01 1.812828972766510560e+01 6.170913448308513694e+01 5.176392298807258596e-02
1.973899713887592355e+01 1.950382918538749522e+01 6.075717367573658123e+01 5.224188243087835720e-02
1.708984239532544791e+01 2.190067917598619829e+01 6.100947842868835380e+01 5.619423218759644206e-02
1.999821015632225496e+01 1.919806712715282160e+01 6.080372271652492344e+01 5.070644109312889836e-02
1.891481431689649995e+01 1.893096810595619672e+01 6.215421757714730688e+01 5.284876364409009375e-02
1.983363719243953938e+01 1.734179777684076385e+01 6.282456503071969678e+01 5.265865436455238746e-02
1.936849519066635139e+01 1.866953254928251482e+01 6.196197226005114089e+01 5.266812777800874285e-02
1.715212909149258991e+01 1.932702507053963004e+01 6.352084583796777650e+01 5.638833560914396914e-02
2.018290472300164140e+01 2.061302629450199575e+01 5.920406898249635930e+01 4.886002990402845553e-02
1.908757793936308289e+01 2.033257890164514947e+01 6.057984315899176408e+01 5.076789939507132116e-02
2.009514484255856814e+01 1.867774535667766500e+01 6.122710980076376330e+01 5.071756372066001106e-02
1.902671606789066416e+01 2.022494866588156981e+01 6.074833526622776247e+01 5.102666330107161197e-02
1.685435050440250038e+01 2.124092047102681136e+01 6.190472902457068471e+01 5.524561984948218873e-02
2.048216133717115284e+01 2.181046076234191844e+01 5.770737790048691807e+01 5.102390875241203522e-02
1.929670285192318246e+01 2.166911608684538493e+01 5.903418106123142906e+01 5.321750807924643945e-02
2.024182290467797074e+01 1.989131574787878520e+01 5.986686134744324761e+01 5.256339649966019351e-02
1.982482286572558650e+01 2.139565018744242053e+01 5.877952694683198587e+01 5.318309286827577198e-02
1.752279799024145390e+01 2.215081810889148528e+01 6.032638390086706437e+01 5.741210260384279479e-02
1.985087980959088227e+01 2.112247549735996444e+01 5.902664469304915684e+01 4.945599720374147662e-02
1.890947210539329504e+01 2.113558491670304207e+01 5.995494297790367000e+01 5.162868506526811785e-02
1.989935592077994286e+01 1.908421892153394950e+01 6.101642515768611474e+01 5.072642078178298680e-02
1.932072069904424083e+01 2.051494286520929933e+01 6.016433643574646339e+01 5.134505610755133592e-02
1.704883095217690681e+01 2.145429290195624006e+01 6.149687614586685669e+01 5.516499807616607326e-02
1.976543548082160484e+01 2.008903346908125442e+01 6.014553105009713363e+01 4.967221933436852255e-02
1.863783960684405017e+01 1.992713869916339675e+01 6.143502169399255308e+01 5.168372867633529849e-02
1.958309406648839612e+01 1.825869414498641063e+01 6.215821178852519324e+01 5.156510676485728806e-02
1.915508505688474727e+01 1.961917204677498106e+01 6.122574289634026456e+01 5.170017413984794030e-02
1.691729033597286502e+01 2.033024585277443919e+01 6.275246381125269579e+01 5.529555269884336294e-02
1.992309626520038179e+01 2.164810694436176775e+01 5.842879679043785757e+01 4.792128099580931361e-02
1.874916109086875338e+01 2.159182015841600943e+01 5.965901875071523364e+01 4.967871501175681603e-02
1.979167240871273847e+01 1.961876829253625942e+01 6.058955929875099855e+01 4.971399359877102381e-02
1.907683631514988321e+01 2.107291918469638858e+01 5.985024450015372111e+01 5.015980931397973769e-02
1.672777954653925292e+01 2.216786983511149245e+01 6.110435061834925108e+01 5.424124766185187130e-02
1.984724040657947697e+01 2.193690699430802837e+01 5.821585259911248755e+01 5.024889701888458210e-02
1.816720285888867892e+01 2.202696349737793824e+01 5.980583364373338640e+01 5.243522845479090672e-02
1.978251377868943450e+01 1.982232945118962775e+01 6.039515677012094841e+01 5.194434723555022004e-02
1.918236581515323991e+01 2.138705893799341240e+01 5.943057524685335835e+01 5.245687613901086482e-02
1.672777822918570578e+01 2.226729184416452867e+01 6.100492992664976555e+01 5.695360473412404423e-02
1.932241233426704241e+01 2.116459815885398754e+01 5.951298950687897360e+01 4.869620499020654164e-02
1.841892881461712150e+01 2.091176219755418941e+01 6.066930898782869264e+01 5.086531058051806109e-02
1.944654794303261269e+01 1.899731461121770337e+01 6.155613744574968393e+01 5.011837691206006556e-02
1.875707432186543144e+01 2.053181312441428830e+01 6.071111255372027671e+01 5.062345053729533362e-02
1.665010516440301203e+01 2.127332579081386754e+01 6.207656904478311333e+01 5.471576883617967901e-02
1.893612410593290463e+01 2.071385674648218256e+01 6.035001914758491637e+01 4.884889855191076186e-02
1.811367068541633785e+01 1.996388948396478469e+01 6.192243983061887036e+01 5.085422888667918279e-02
1.913521583465661280e+01 1.817111075669236797e+01 6.269367340865102278e+01 5.089268107242717054e-02
1.811665650355690005e+01 1.996594621949578041e+01 6.191739727694731954e+01 5.092189594659807250e-02
1.641450477591875767e+01 2.029997257375746145e+01 6.328552265032378443e+01 5.478431653626637809e-02
1.908863953993261831e+01 2.215120412316329634e+01 5.876015633690407469e+01 4.709826437168314339e-02
1.779837592421313630e+01 2.156345083138159424e+01 6.063817324440527301e+01 4.884725992961410496e-02
1.931827596743102049e+01 1.959629547033398467e+01 6.108542856223498774e+01 4.906379943375912406e-02
1.881790023079823726e+01 2.105429864788215966e+01 6.012780112131959243e+01 4.938549213808168803e-02
1.643637003786921724e+01 2.188850046716589404e+01 6.167512949496489227e+01 5.375595996982533015e-02
1.997765234941553558e+01 2.179132186210266298e+01 5.823102578848179434e+01 4.982862411987572238e-02
1.867774612364560127e+01 2.174104464799542669e+01 5.958120922835897204e+01 5.195362302246450681e-02
1.985140234368605761e+01 1.974260369810713556e+01 6.040599395820680684e+01 5.149769109969889319e-02
1.924758571478707125e+01 2.143865959152282841e+01 5.931375469369010744e+01 5.165459617624295480e-02
1.686368588914178446e+01 2.232068398135423948e+01 6.081563012950398672e+01 5.623870242161486260e-02
1.950020211452354246e+01 2.151496971530222879e+01 5.898482817017423230e+01 4.825269547362773942e-02
1.846227910926339888e+01 2.101751916822883004e+01 6.052020172250776398e+01 5.036672516322002191e-02
1.952075050229093023e+01 1.894879300250264365e+01 6.153045649520642257e+01 4.965117825257386874e-02
1.892971493534219718e+01 2.050940561935182060e+01 6.056087944530599998e+01 4.979609197603303977e-02
1.667659849619811752e+01 2.130275750569787618e+01 6.202064399810399209e+01 5.397496407889724318e-02
1.935727080734031702e+01 1.999490792097091330e+01 6.064782127168877679e+01 4.844263829131558591e-02
1.822416906021317473e+01 1.985101809416216412e+01 6.192481284562465760e+01 5.038967431980843209e-02
1.923221117842268768e+01 1.809458018276245284e+01 6.267320863881486304e+01 5.046394279716397147e-02
1.841147710775612723e+01 1.975554627881172465e+01 6.183297661343215879e+01 5.013819036433612986e-02
1.644036096192674989e+01 2.030071283458720899e+01 6.325892620348604112e+01 5.408323244723087231e-02
1.920205364957509175e+01 2.161475225250136845e+01 5.918319409792353980e+01 4.667516504297541252e-02
1.804172393826798881e+01 2.170044758122875450e+01 6.025782848050326379e+01 4.835438667422971293e-02
1.945748790685455631e+01 1.953808129579013197e+01 6.100443079735531882e+01 4.861186900555685558e-02
1.884489904785195691e+01 2.103343142282761846e+01 6.012166952932042818e+01 4.856007066446591663e-02
1.652947072049572697e+01 2.186204778082572631e+01 6.160848149867855028e+01 5.302065738149325247e-02
